Suburb_0	Suburb_1	Suburb_2	Suburb_3	Suburb_4	Suburb_5	Suburb_6	Suburb_7	Suburb_8	Bedrooms	Bathrooms	CarSpots	LandSize	BuildingArea	YearBuilt	CouncilArea_0	CouncilArea_1	CouncilArea_2	CouncilArea_3	CouncilArea_4	CouncilArea_5	Latitude	Longitude	Season	LogDistance	SqrtPropertyCount	Type_t	Type_u	Method_S	Method_SA	Method_SP	Method_VB	RegionName_Eastern Victoria	RegionName_Northern Metropolitan	RegionName_Northern Victoria	RegionName_South-Eastern Metropolitan	RegionName_Southern Metropolitan	RegionName_Western Metropolitan	RegionName_Western Victoria
0	0	0	0	0	1	1	0	1	2.0	2.0	1.0	0.0	92.0	1996.0	0	0	1	0	1	0	-37.8496	144.9905	2	1.7047480922384253	87.84645695758026	0	1	0	0	0	0	0	0	0	0	1	0	0
0	0	0	1	0	1	0	0	0	4.0	2.0	2.0	572.0	184.0	1967.0	0	0	0	1	0	0	-37.7912	144.7979	2	2.6741486494265287	82.23746105030237	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	0	1	0	0	0	0	1	3.0	1.0	1.0	579.0	113.0	1975.0	0	0	1	0	0	0	-37.7226	144.8733	2	2.6741486494265287	58.855755878248644	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	0	0	1	1	0	1	1	3.0	1.0	2.0	678.0	190.0	1975.0	0	0	0	1	0	0	-37.70892	144.80087	3	2.803360380906535	73.0479294709987	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	1	0	0	0	0	0	2.0	2.0	1.0	0.0	77.0	2011.0	0	0	1	1	0	0	-37.813	144.99303	3	1.2237754316221157	122.266103233889	0	1	0	0	1	0	0	1	0	0	0	0	0
0	1	0	1	0	0	1	0	1	2.0	1.0	0.0	324.0	58.0	1930.0	0	0	1	1	0	1	-37.84469	144.95578	2	1.3862943611198906	57.271284253105414	0	1	0	0	0	0	0	0	0	0	1	0	0
0	0	1	0	0	0	1	1	1	3.0	1.0	3.0	592.0	130.0	1930.0	0	0	0	1	0	0	-37.7751	144.8342	4	2.6602595372658615	64.93843238021688	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	0	0	0	0	0	0	1	2.0	1.0	2.0	228.0	90.0	1995.0	0	0	1	0	0	0	-37.7718	144.9066	3	1.9315214116032138	81.03702857336269	0	1	1	0	0	0	0	0	0	0	0	1	0
0	0	1	1	1	1	0	0	1	2.0	1.0	2.0	766.0	127.0	1995.0	0	1	0	1	0	0	-37.66986	145.02048	2	2.8507065015037334	90.98901032542337	0	0	1	0	0	0	0	1	0	0	0	0	0
0	1	0	1	1	1	1	1	1	4.0	2.0	1.0	287.0	152.0	1990.0	0	1	0	1	0	0	-37.69382	145.04831	4	2.5726122302071057	100.87120500916008	1	0	1	0	0	0	0	1	0	0	0	0	0
0	1	0	1	0	1	0	0	0	2.0	1.0	0.0	0.0	81.0	2007.0	0	1	0	0	1	1	-37.9392	145.00095	2	2.6946271807700692	73.85120175054702	0	1	0	0	1	0	0	0	0	0	1	0	0
0	1	1	0	0	1	0	0	1	3.0	1.0	2.0	293.0	180.0	2007.0	0	0	1	0	0	0	-37.7535	144.8836	4	2.379546134130174	24.24871130596428	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	0	1	1	1	0	1	2.0	1.0	1.0	173.0	81.0	2009.0	0	0	1	0	0	0	-37.73746	144.90079	2	2.2192034840549946	36.16628264005025	0	0	0	0	1	0	0	0	0	0	0	1	0
0	0	1	1	1	1	0	0	0	3.0	2.0	2.0	260.0	150.0	2009.0	0	0	0	1	0	0	-37.7226	144.8569	3	2.740840023925201	33.45145736735546	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	1	0	0	3.0	1.0	1.0	697.0	110.0	2009.0	0	0	0	1	0	0	-37.7765	144.8175	1	2.7013612129514133	46.74398357008097	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	0	1	0	1	0	0	0	2.0	1.0	2.0	0.0	65.0	2009.0	0	1	0	0	1	1	-37.9339	145.0023	4	2.6878474937846906	73.85120175054702	0	1	0	0	0	0	0	0	0	0	1	0	0
0	0	1	1	1	1	0	0	1	3.0	1.0	1.0	551.0	178.0	2009.0	0	1	0	1	0	0	-37.66613	145.01346999999996	1	2.8507065015037334	90.98901032542337	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	0	1	0	1	1	0	3.0	1.0	2.0	724.0	103.0	1970.0	0	0	0	0	1	1	-37.7076	144.9481	1	2.5726122302071057	51.048996072400875	0	0	0	0	1	0	0	1	0	0	0	0	0
0	1	1	1	0	0	0	0	0	3.0	1.0	2.0	273.0	125.0	1980.0	0	1	0	0	1	0	-37.8473	145.1203	2	2.5416019934645457	75.35250493513803	0	1	0	0	0	0	0	0	0	0	1	0	0
0	0	1	0	1	1	1	1	1	2.0	1.0	1.0	169.0	139.0	2007.0	0	1	1	0	0	0	-37.71607	145.07884	3	2.740840023925201	48.25971404805462	0	1	1	0	0	0	0	1	0	0	0	0	0
0	0	1	0	1	0	1	0	1	2.0	1.0	2.0	650.0	112.0	2007.0	0	1	1	0	0	0	-37.7446	145.0404	3	2.341805806147327	51.710733895391584	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	1	1	0	1	3.0	2.0	1.0	577.0	200.0	1970.0	0	0	0	0	1	1	-37.7071	144.9706	2	2.5952547069568657	71.20393247567159	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	1	1	3.0	1.0	1.0	116.0	140.0	1995.0	0	0	0	0	1	1	-37.7454	144.9487	4	2.174751721484161	105.84894897919393	1	0	1	0	0	0	0	1	0	0	0	0	0
0	1	0	1	1	1	1	1	1	3.0	1.0	3.0	559.0	158.0	1995.0	0	1	1	0	0	0	-37.69849	145.06705	2	2.5726122302071057	100.87120500916008	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	0	1	0	1	0	0	0	3.0	1.0	1.0	695.0	102.0	1950.0	0	0	0	1	0	0	-37.7853	144.8114	4	2.6741486494265287	82.23746105030237	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	1	0	1	1	0	1	3.0	1.0	0.0	684.0	232.0	1950.0	0	0	0	0	1	1	-37.7174	144.9664	2	2.5952547069568657	71.20393247567159	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	0	1	0	1	0	1	3.0	1.0	2.0	489.0	130.0	1950.0	0	1	1	0	0	0	-37.7364	145.0379	2	2.341805806147327	51.710733895391584	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	1	0	2.0	1.0	2.0	0.0	106.0	1950.0	0	0	1	0	1	0	-37.8352	144.9922	3	1.4586150226995167	122.01229446248439	0	1	1	0	0	0	0	0	0	0	1	0	0
0	1	0	1	1	1	0	0	1	3.0	2.0	2.0	216.0	193.74	1950.0	0	0	1	0	0	1	-38.07509	145.12965	4	3.4719664525503626	44.598206241955516	0	1	1	0	0	0	0	0	0	1	0	0	0
0	0	0	1	1	0	1	0	1	2.0	1.0	1.0	0.0	69.0	1930.0	0	0	1	1	0	1	-37.8828	144.9899	2	2.163323025660538	94.81033698917012	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	0	0	0	2.0	1.0	1.0	611.0	115.0	1930.0	0	0	0	1	0	0	-37.7824	144.8414	3	2.6100697927420065	61.27805479941412	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	1	1	0	0	0	1	1	2.0	2.0	1.0	240.0	79.0	1930.0	0	1	0	1	1	1	-38.00013	145.14673	4	3.265759410767051	91.97282207261013	1	0	1	0	0	0	0	0	0	1	0	0	0
0	0	0	0	1	0	1	1	0	3.0	1.0	4.0	700.0	270.0	1930.0	0	0	0	0	1	1	-37.7022	144.924	4	2.6390573296152584	94.18067742376883	0	0	1	0	0	0	0	1	0	0	0	0	0
0	1	0	0	1	1	0	1	1	4.0	2.0	1.0	645.0	102.0	1930.0	0	0	0	1	0	0	-37.70841	144.79699	3	2.803360380906535	73.0479294709987	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	1	0	1	1	1	0	0	2.0	1.0	1.0	169.0	87.0	1930.0	0	0	0	0	1	0	-37.9232	145.0537	3	2.7013612129514133	104.73299384625649	0	0	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	0	1	0	3.0	1.0	1.0	507.0	186.0	1930.0	0	0	0	0	1	1	-37.7253	144.9324	2	2.388762789235098	86.51589449343976	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	0	1	1	1	0	0	2.0	2.0	1.0	212.0	156.0	2008.0	0	0	0	0	1	0	-37.91786	145.08243000000004	3	2.6946271807700692	104.73299384625649	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	1	0	1	1	1	1	1	3.0	2.0	1.0	308.0	129.0	2015.0	0	1	1	0	0	0	-37.7078	145.0807	2	2.766319109226186	48.25971404805462	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	1	1	0	1	0	2.0	1.0	1.0	129.0	97.0	2015.0	0	0	0	0	1	0	-37.8927	145.0691	2	2.5726122302071057	66.64833081180653	1	0	1	0	0	0	0	0	0	0	1	0	0
0	1	0	0	0	0	0	0	1	2.0	1.0	1.0	0.0	77.0	2015.0	0	0	1	0	0	0	-37.7728	144.9169	2	1.9315214116032138	81.03702857336269	0	1	1	0	0	0	0	0	0	0	0	1	0
0	1	1	0	1	0	0	1	0	3.0	1.0	1.0	540.0	142.0	2015.0	0	1	1	0	0	0	-37.71055	145.09593999999996	3	2.8390784635086144	92.32551110067033	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	0	1	1	1	1	0	1	3.0	1.0	2.0	340.0	103.0	1930.0	0	1	0	1	1	0	-37.8968	145.0983	4	2.70805020110221	56.78027826631356	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	1	1	0	0	0	0	0	3.0	2.0	2.0	545.0	196.0	2005.0	0	1	0	1	0	0	-37.64426	145.1	3	3.068052935133617	89.26925562588724	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	1	0	0	0	0	0	3.0	2.0	4.0	806.0	192.0	1985.0	0	1	0	1	0	0	-37.65498	145.08712	3	3.068052935133617	89.26925562588724	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	1	1	0	1	1	1	3.0	2.0	2.0	568.0	148.0	1970.0	0	0	1	0	0	0	-37.7469	144.8526	3	2.624668592163159	75.02666192761077	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	1	0	0	1	0	0	2.0	1.0	2.0	0.0	96.0	1970.0	0	0	1	0	1	0	-37.8611	145.0174	2	1.9878743481543455	69.54135460285484	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	1	0	0	1	0	1	1	2.0	1.0	0.0	0.0	100.0	1970.0	0	0	1	1	0	1	-37.8579	144.981	4	1.9600947840472698	115.06519890914021	0	1	0	0	0	1	0	0	0	0	1	0	0
0	0	1	1	1	0	0	0	1	2.0	3.0	1.0	0.0	38.0	2013.0	0	0	0	1	1	0	-37.8295	144.9692	2	0.7884573603642703	91.6515138991168	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	0	0	1	2.0	1.0	1.0	0.0	83.0	1960.0	0	0	1	0	1	0	-37.8416	145.0313	1	1.7227665977411035	84.95292814258964	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	1	0	0	0	0	1	2.0	1.0	1.0	0.0	49.0	1960.0	0	0	1	0	1	0	-37.8573	144.9978	2	1.8082887711792655	66.18156843109719	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	1	0	0	3.0	1.0	2.0	581.0	90.0	1960.0	0	0	0	1	1	1	-37.7536	145.0191	2	2.2823823856765264	120.73524754602526	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	0	0	0	1	1	1	3.0	1.0	3.0	629.0	168.0	1960.0	0	0	0	1	0	0	-37.774	144.8443	4	2.6602595372658615	64.93843238021688	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	0	1	1	1	1	1	3.0	2.0	2.0	595.0	130.0	1960.0	0	0	1	0	1	1	-38.16135	145.13374	3	3.6635616461296463	130.5947931580735	0	0	1	0	0	0	0	0	0	1	0	0	0
0	0	1	0	0	1	1	1	1	2.0	2.0	2.0	0.0	86.0	1960.0	0	0	1	1	0	1	-37.8361	144.9682	3	1.1314021114911006	77.09085548883213	0	1	0	0	0	1	0	0	0	0	1	0	0
0	0	1	1	1	1	0	0	0	3.0	1.0	2.0	650.0	242.0	1960.0	0	0	0	1	0	0	-37.72529	144.85682	2	2.4336133554004498	33.45145736735546	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	1	0	1	1	0	3.0	1.0	2.0	650.0	242.0	1965.0	0	0	0	0	1	1	-37.699	144.9421	2	2.6390573296152584	94.18067742376883	0	0	0	0	1	0	0	1	0	0	0	0	0
0	0	1	1	1	0	1	0	1	3.0	1.0	2.0	556.0	105.0	1965.0	0	0	0	1	1	1	-37.7174	145.0361	4	2.5952547069568657	37.603191353926334	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	1	1	1	0	1	1	2.0	1.0	1.0	103.0	83.0	1965.0	0	1	1	0	0	0	-37.7671	145.0408	4	2.186051276738094	74.49161026585477	0	1	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	1	1	0	1	3.0	2.0	2.0	576.0	147.0	1965.0	0	0	0	0	1	1	-37.7015	144.9625	4	2.5952547069568657	71.20393247567159	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	1	0	1	2.0	1.0	1.0	82.0	2.0	1965.0	0	0	0	1	0	1	-37.81800000000001	145.0268	1	1.7227665977411035	106.33908030446756	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	1	0	1	0	3.0	1.0	2.0	514.0	258.0	1960.0	0	0	0	1	1	1	-37.70331	144.9838	3	2.5649493574615367	147.13938969562162	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	1	0	0	1	0	1	3.0	1.0	1.0	553.0	137.0	1960.0	0	0	0	0	1	1	-37.7161	144.9165	4	2.5257286443082556	51.487862647424	0	0	1	0	0	0	0	1	0	0	0	0	0
0	1	1	1	1	0	1	0	0	3.0	2.0	2.0	703.0	153.0	1980.0	0	1	1	0	0	1	-38.03062	145.35951	2	3.5890591188317256	130.74020039758238	0	0	1	0	0	0	1	0	0	0	0	0	0
0	0	1	0	1	0	1	0	0	3.0	1.0	2.0	479.0	115.0	1980.0	0	0	0	0	1	1	-37.73251	144.98178	1	2.0412203288596382	58.69412236331676	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	0	1	1	0	0	1	3.0	2.0	1.0	270.0	139.0	1980.0	0	0	0	0	0	1	-37.7798	144.8659	2	2.322387720290225	62.23343153000644	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	1	1	3.0	1.0	1.0	64.0	109.0	2011.0	0	0	0	0	1	1	-37.75535	144.96481	1	2.0412203288596382	105.84894897919393	1	0	0	0	1	0	0	1	0	0	0	0	0
0	1	0	0	1	0	1	1	0	2.0	1.0	1.0	110.0	88.0	2010.0	0	1	1	0	0	0	-37.7489	145.07	1	2.451005098112319	53.75872022286245	1	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	0	0	3.0	1.0	1.0	594.0	92.0	1960.0	0	0	0	1	1	1	-37.7512	145.017	2	2.2823823856765264	120.73524754602526	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	1	1	1	1	0	0	1	3.0	1.0	2.0	535.0	129.0	1960.0	0	1	0	1	0	0	-37.67324	145.03513	3	2.8507065015037334	90.98901032542337	0	0	0	1	0	0	0	1	0	0	0	0	0
0	0	0	0	1	1	0	1	1	2.0	1.0	2.0	166.0	174.0	2010.0	0	0	0	1	0	1	-37.863	145.0631	3	2.322387720290225	102.03920815059278	0	1	1	0	0	0	0	0	0	0	1	0	0
0	1	1	0	0	1	1	1	1	2.0	1.0	1.0	216.0	90.0	2003.0	0	1	0	1	1	0	-37.8711	145.1017	2	2.580216829592325	53.79591062525106	0	1	1	0	0	0	0	0	0	0	1	0	0
0	1	0	0	0	0	1	0	0	3.0	1.0	2.0	111.0	3.0	1872.0	0	0	0	1	0	1	-37.7941	145.0238	3	1.8870696490323797	101.64152694642087	1	0	1	0	0	0	0	0	0	0	1	0	0
0	1	0	1	1	1	1	1	1	3.0	1.0	2.0	513.0	116.0	1872.0	0	1	1	0	0	0	-37.69548	145.07377	2	2.5726122302071057	100.87120500916008	0	0	0	0	0	0	0	1	0	0	0	0	0
0	1	0	0	0	1	0	1	1	2.0	1.0	0.0	563.0	150.0	1872.0	0	1	1	0	0	0	-37.7383	145.0555	2	2.4423470353692043	54.286278192559855	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	1	2.0	2.0	2.0	1146.0	225.0	1872.0	0	0	1	0	1	0	-37.8597	145.0093	2	1.7047480922384253	87.84645695758026	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	1	0	1	0	0	0	3.0	1.0	0.0	540.0	121.0	1967.0	0	0	0	1	0	0	-37.789	144.8195	1	2.6741486494265287	82.23746105030237	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	1	0	1	0	1	0	1	3.0	1.0	2.0	605.0	145.0	1967.0	0	1	1	0	0	0	-37.7386	145.0447	3	2.341805806147327	51.710733895391584	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	2.0	1.0	1.0	212.0	98.0	1900.0	0	0	0	0	0	1	-37.7903	144.8879	4	2.0014800002101243	87.00574693662483	0	0	0	0	1	0	0	0	0	0	0	1	0
0	0	1	0	0	0	1	1	1	3.0	1.0	0.0	637.0	124.0	1900.0	0	0	0	1	0	0	-37.7756	144.84235	1	2.4423470353692043	64.93843238021688	0	0	1	0	0	0	0	0	0	0	0	1	0
1	0	0	0	1	0	0	0	0	2.0	1.0	1.0	118.0	106.0	1900.0	0	0	0	1	0	1	-37.8257	145.0856	2	2.302585092994046	57.14017850864661	0	1	0	0	1	0	0	0	0	0	1	0	0
0	0	0	1	0	0	0	0	0	2.0	2.0	1.0	0.0	85.0	2008.0	0	0	1	1	0	0	-37.8231	144.9906	4	1.2809338454620642	122.266103233889	0	1	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	1	1	0	3.0	1.0	1.0	466.0	176.0	2008.0	0	0	0	0	0	1	-37.8008	144.8665	2	2.2192034840549946	71.11961754677819	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	1	0	1	0	0	3.0	1.0	1.0	170.0	78.0	2008.0	0	0	0	1	1	1	-37.73698	144.98686	2	2.2407096892759584	120.73524754602526	0	1	1	0	0	0	0	1	0	0	0	0	0
0	1	0	1	0	1	0	0	0	2.0	1.0	1.0	0.0	45.0	2008.0	0	1	0	0	1	1	-37.9392	145.0186	1	2.6878474937846906	73.85120175054702	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	1	0	1	0	1	0	1	2.0	1.0	2.0	624.0	86.0	1965.0	0	1	1	0	0	0	-37.7456	145.0397	1	2.341805806147327	51.710733895391584	0	0	1	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	1	1	0	0	5.0	2.0	3.0	551.0	221.0	1975.0	0	0	1	1	1	0	-37.68329	144.89302	2	2.631888840136646	57.3149195236284	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	0	1	0	0	0	0	4.0	1.0	1.0	521.0	174.0	1975.0	0	0	0	1	0	0	-37.7953	144.8332	3	2.6100697927420065	61.27805479941412	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	0	1	0	1	0	1	2.0	1.0	1.0	201.0	80.0	1995.0	0	0	1	0	0	0	-37.7454	144.928	1	2.1972245773362196	96.24967532412772	0	1	0	0	1	0	0	0	0	0	0	1	0
0	0	0	1	0	1	1	0	1	3.0	1.0	1.0	646.0	261.0	1995.0	0	0	0	0	1	1	-37.7086	144.9704	3	2.5952547069568657	71.20393247567159	0	0	1	0	0	0	0	1	0	0	0	0	0
0	1	1	0	1	1	1	0	0	3.0	1.0	1.0	0.0	102.0	1968.0	0	0	0	1	0	1	-37.7938	145.0666	3	2.322387720290225	88.3685464404615	0	1	1	0	0	0	0	0	0	0	1	0	0
0	1	0	0	1	0	1	0	1	2.0	1.0	1.0	0.0	105.0	1968.0	0	0	1	1	0	0	-37.7988	144.9772	3	0.9555114450274363	76.32168761236873	0	1	1	0	0	0	0	1	0	0	0	0	0
0	0	1	0	1	1	1	1	0	2.0	1.0	1.0	74.0	66.0	1960.0	0	1	0	0	1	1	-37.9207	145.0079	3	2.4595888418037104	83.2946576918352	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	1	0	1	0	2.0	1.0	2.0	0.0	80.0	1991.0	0	0	0	0	1	0	-37.8929	145.0765	1	2.5726122302071057	66.64833081180653	0	0	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	0	0	0	3.0	1.0	1.0	485.0	133.0	1991.0	0	0	0	1	0	0	-37.7868	144.8428	2	2.6100697927420065	61.27805479941412	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	1	1	1	0	2.0	1.0	1.0	0.0	45.0	1991.0	0	0	0	0	1	1	-37.77742	144.95666	1	1.824549292051046	109.16959283610066	0	1	1	0	0	0	0	1	0	0	0	0	0
0	0	0	1	0	0	1	0	1	2.0	1.0	1.0	0.0	43.0	2012.0	0	0	0	1	1	1	-37.7765	144.9984	1	1.8718021769015913	106.60206376989143	0	1	1	0	0	0	0	1	0	0	0	0	0
0	1	0	0	1	1	1	0	1	2.0	1.0	1.0	145.0	72.0	1970.0	0	0	0	1	0	1	-37.84197	145.09374	1	2.163323025660538	94.44575162494075	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	1	0	1	0	3.0	2.0	2.0	803.0	214.0	1970.0	0	0	0	1	1	1	-37.7086	145.0313	2	2.501435951739211	147.13938969562162	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	0	1	1	0	0	1	1	4.0	2.0	4.0	315.0	170.0	2008.0	0	1	0	0	0	1	-37.8391	144.8467	2	2.4932054526026954	71.63797875428926	0	0	0	0	1	0	0	0	0	0	0	1	0
0	1	0	0	1	1	1	0	1	2.0	1.0	1.0	84.0	82.0	2008.0	0	0	0	1	0	1	-37.832	145.0599	3	2.174751721484161	94.44575162494075	0	1	1	0	0	0	0	0	0	0	1	0	0
0	1	0	0	1	1	0	1	1	3.0	2.0	3.0	723.0	138.0	2008.0	0	0	0	1	0	0	-37.70458	144.79505	3	2.803360380906535	73.0479294709987	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	1	0	0	0	1	1	0	3.0	1.0	1.0	0.0	76.0	2008.0	0	0	0	1	0	1	-37.8174	145.0893	3	2.501435951739211	73.87151006985034	0	1	1	0	0	0	0	0	0	0	1	0	0
0	1	0	1	1	0	1	1	1	2.0	1.0	1.0	300.0	90.0	2011.0	0	1	0	0	1	0	-37.80574	145.18832	2	2.9014215940827497	82.8914953418021	0	1	1	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	1	1	0	3.0	1.0	1.0	671.0	142.0	1950.0	0	1	0	1	1	1	-37.962	145.18035	3	3.1654750481410856	108.65541864076545	0	0	1	0	0	0	0	0	0	1	0	0	0
0	0	1	0	1	1	0	0	1	3.0	1.0	2.0	214.0	146.0	2007.0	0	0	0	0	0	1	-37.7798	144.8661	4	2.322387720290225	62.23343153000644	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	0	1	0	1	1	0	3.0	1.0	2.0	649.0	95.0	1955.0	0	0	0	0	1	1	-37.69777	144.91952	1	2.501435951739211	94.18067742376883	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	1	1	1	1	1	4.0	1.0	3.0	713.0	109.0	1950.0	0	0	1	0	1	1	-38.15675	145.12707	1	3.6635616461296463	130.5947931580735	0	0	1	0	0	0	0	0	0	1	0	0	0
0	0	1	1	1	0	1	1	1	3.0	2.0	2.0	716.0	154.0	1970.0	0	0	1	0	0	0	-37.734	144.8593	4	2.624668592163159	75.02666192761077	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	0	0	1	1	0	1	1	3.0	2.0	2.0	665.0	85.0	1990.0	0	0	0	1	0	0	-37.69408	144.77861	1	2.803360380906535	73.0479294709987	0	0	0	0	1	0	0	0	0	0	0	1	0
0	0	0	1	0	1	0	0	0	3.0	1.0	0.0	694.0	113.6	1950.0	0	0	0	1	0	0	-37.78871	144.81368999999995	3	2.4423470353692043	82.23746105030237	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	1	1	1	0	0	1	3.0	1.0	2.0	676.0	121.0	1980.0	0	0	1	1	1	0	-37.69636	144.88265	2	2.631888840136646	57.41080037762929	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	1	0	1	1	0	0	1	3.0	2.0	1.0	156.0	124.0	2012.0	0	0	0	0	0	1	-37.7898	144.8722	2	2.322387720290225	62.23343153000644	1	0	0	0	1	0	0	0	0	0	0	1	0
0	0	1	1	1	0	1	1	1	3.0	1.0	1.0	564.0	254.0	2012.0	0	0	1	0	0	0	-37.7445	144.8511	4	2.624668592163159	75.02666192761077	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	1	1	1	0	1	0	1	4.0	2.0	2.0	516.0	286.0	2012.0	0	0	0	1	0	0	-37.78763	144.75963000000004	3	2.7536607123542622	47.70744176750625	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	1	0	0	1	0	1	2.0	1.0	1.0	120.0	0.0	1975.0	0	0	0	1	1	1	-37.7715	145.0075	3	1.8718021769015913	106.60206376989143	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0	3.0	1.0	1.0	616.0	117.0	1930.0	0	0	0	1	0	0	-37.7842	144.843	3	2.6100697927420065	61.27805479941412	0	0	1	0	0	0	0	0	0	0	0	1	0
0	0	0	1	0	0	0	0	0	2.0	1.0	2.0	0.0	68.0	1997.0	0	0	1	1	0	0	-37.8333	144.998	4	1.2809338454620642	122.266103233889	0	1	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	1	1	1	0	0	2.0	1.0	1.0	1035.0	132.0	1963.0	0	0	0	0	1	0	-37.8925	145.0456	4	2.4336133554004498	49.02040391510457	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	1	1	1	2.0	1.0	1.0	126.0	75.45	1970.0	0	0	0	0	1	0	-37.90552	145.03087	2	2.517696472610991	59.81638571495272	0	0	1	0	0	0	0	0	0	0	1	0	0
0	1	0	0	1	0	0	1	1	3.0	1.0	2.0	588.0	110.0	1970.0	0	0	1	0	0	0	-37.771	144.8586	2	2.4423470353692043	67.09694478886502	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	1	0	1	0	0	1	0	2.0	2.0	1.0	208.0	107.0	2000.0	0	1	1	0	0	0	-37.70267	145.09526	1	2.8390784635086144	92.32551110067033	0	1	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	1	1	1	0	0	2.0	2.0	1.0	0.0	95.0	2000.0	0	0	0	0	1	0	-37.8878	145.0407	2	2.4336133554004498	49.02040391510457	0	1	1	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	1	1	1	0	2.0	1.0	0.0	0.0	79.0	1930.0	0	0	0	1	1	0	-37.8361	144.9842	2	1.4586150226995167	122.01229446248439	0	1	0	0	0	0	0	0	0	0	1	0	0
